Account,,,,,,,
,resultsInterpreter,column,"Results Interpreter",show,Reference,,"Primary result interpreter"
,specimen,"search parameter",specimen,show,reference,,"The specimen details"
,specimen,column,Specimen,show,Reference,,"Specimens this report is based on"
,status,"search parameter",status,show,code,,"The status of the report"
,status,column,Status,show,code,,"registered | partial | preliminary | modified | final | amended | corrected | appended | cancelled | entered-in-error | unknown"
,study,"search parameter",study,show,reference,,"Studies associated with the diagnostic report"
,study,column,Study,show,Reference,,"Reference to full details of an analysis associated with the diagnostic report"
,subject,"search parameter",subject,show,reference,,"The subject of the report"
,subject,column,Subject,show,Reference,,"The subject of the report - usually, but not always, the patient"
,supportingInfo,column,"Supporting Info",hide,BackboneElement,,"Additional information supporting the diagnostic report"
DocumentReference,,,,,,,
,attester,"search parameter",attester,show,reference,,"Who attested the document"
,attester,column,Attester,hide,BackboneElement,,"Attests to accuracy of the document"
,author,"search parameter",author,show,reference,,"Who and/or what authored the document"
,author,column,Author,show,Reference,,"Who and/or what authored the document"
,based-on,"search parameter",based-on,show,reference,,"Procedure that caused this media to be created"
,basedOn,column,"Based On",show,Reference,,"Procedure that caused this media to be created"
,bodysite,"search parameter",bodysite,show,CodeableConcept,,"The body site studied"
,bodySite,column,"Body Site",show,CodeableReference,,"Body part included"
,bodysite-reference,"search parameter",bodysite-reference,show,reference,,"The body site studied"
,category,"search parameter",category,show,CodeableConcept,,"Categorization of document"
,category,column,Category,show,CodeableConcept,,"Categorization of document"
,content,column,Content,hide,BackboneElement,,"Document referenced"
,contenttype,"search parameter",contenttype,show,code,,"Mime type of the content, with charset etc."
,context,"search parameter",context,show,reference,,"Context of the document content"
,context,column,Context,show,Reference,,"Context of the document content"
,creation,"search parameter",creation,show,date,,"Date attachment was first created"
,custodian,"search parameter",custodian,show,reference,,"Organization which maintains the document"
,custodian,column,Custodian,show,Reference,,"Organization which maintains the document"
,date,"search parameter",date,show,date,,"When this document reference was created"
,date,column,Date,show,instant,,"When this document reference was created"
,description,"search parameter",description,show,string,,"Human-readable description"
,description,column,Description,hide,markdown,,"Human-readable description"
,doc-status,"search parameter",doc-status,show,code,,"preliminary | final | amended | entered-in-error"
,docStatus,column,"Doc Status",show,code,,"registered | partial | preliminary | final | amended | corrected | appended | cancelled | entered-in-error | deprecated | unknown"
,event,column,Event,show,CodeableReference,,"Main clinical acts documented"
,event-code,"search parameter",event-code,show,CodeableConcept,,"Main clinical acts documented"
,event-reference,"search parameter",event-reference,show,reference,,"Main clinical acts documented"
,facility,"search parameter",facility,show,CodeableConcept,,"Kind of facility where patient was seen"
,facilityType,column,"Facility Type",show,CodeableConcept,,"Kind of facility where patient was seen"
,format-canonical,"search parameter",format-canonical,show,reference,,"Profile canonical content rules for the document"
,format-code,"search parameter",format-code,show,Coding,,"Format code content rules for the document"
,format-uri,"search parameter",format-uri,show,uri,,"Profile URI content rules for the document"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Identifier of the attachment binary"
,identifier,column,Identifier,show,Identifier,,"Business identifiers for the document"
,language,"search parameter",language,show,code,,"Human language of the content (BCP-47)"
,location,"search parameter",location,show,uri,,"Uri where the data can be found"
,modality,"search parameter",modality,show,CodeableConcept,,"The modality used"
,modality,column,Modality,show,CodeableConcept,,"Imaging modality used"
,patient,"search parameter",patient,show,Patient,,"Who/what is the subject of the document"
,period,"search parameter",period,show,date,,"Time of service that is being documented"
,period,column,Period,show,Period,,"Time of service that is being documented"
,practiceSetting,column,"Practice Setting",show,CodeableConcept,,"Additional details about where the content was created (e.g. clinical specialty)"
,relatesto,"search parameter",relatesto,show,reference,,"Target of the relationship"
,relatesTo,column,"Relates To",hide,BackboneElement,,"Relationships to other documents"
,relation,"search parameter",relation,show,CodeableConcept,,"replaces | transforms | signs | appends"
,relationship,"search parameter",relationship,show,composite,,"Combination of relation and relatesTo"
,security-label,"search parameter",security-label,show,CodeableConcept,,"Document security-tags"
,securityLabel,column,"Security Label",show,CodeableConcept,,"Document security-tags"
,setting,"search parameter",setting,show,CodeableConcept,,"Additional details about where the content was created (e.g. clinical specialty)"
,status,"search parameter",status,show,code,,"current | superseded | entered-in-error"
,status,column,Status,show,code,,"current | superseded | entered-in-error"
,subject,"search parameter",subject,show,reference,,"Who/what is the subject of the document"
,subject,column,Subject,show,Reference,,"Who/what is the subject of the document"
,type,"search parameter",type,show,CodeableConcept,,"Kind of document (LOINC if possible)"
,type,column,Type,show,CodeableConcept,,"Kind of document (LOINC if possible)"
,version,"search parameter",version,show,string,,"The business version identifier"
,version,column,Version,show,string,,"An explicitly assigned identifer of a variation of the content in the DocumentReference"
Encounter,,,,,,,
,account,"search parameter",account,show,reference,,"The set of accounts that may be used for billing for this Encounter"
,account,column,Account,show,Reference,,"The set of accounts that may be used for billing for this Encounter"
,actualPeriod,column,"Actual Period",show,Period,,"The actual start and end time of the encounter"
,admission,column,Admission,hide,BackboneElement,,"Details about the admission to a healthcare service"
,appointment,"search parameter",appointment,show,reference,,"The appointment that scheduled this encounter"
,appointment,column,Appointment,show,Reference,,"The appointment that scheduled this encounter"
,based-on,"search parameter",based-on,show,reference,,"The ServiceRequest that initiated this encounter"
,basedOn,column,"Based On",show,Reference,,"The request that initiated this encounter"
,careteam,"search parameter",careteam,show,reference,,"Careteam allocated to participate in the encounter"
,careTeam,column,"Care Team",show,Reference,,"The group(s) that are allocated to participate in this encounter"
,class,"search parameter",class,show,CodeableConcept,,"Classification of patient encounter"
,class,column,Class,show,CodeableConcept,,"Classification of patient encounter context - e.g. Inpatient, outpatient"
,date,"search parameter",date,show,date,,"A date within the actualPeriod the Encounter lasted"
,date-start,"search parameter",date-start,show,date,,"The actual start date of the Encounter"
,diagnosis,column,Diagnosis,hide,BackboneElement,,"The list of diagnosis relevant to this encounter"
,diagnosis-code,"search parameter",diagnosis-code,show,CodeableConcept,,"The diagnosis or procedure relevant to the encounter (coded)"
,diagnosis-reference,"search parameter",diagnosis-reference,show,reference,,"The diagnosis or procedure relevant to the encounter (resource reference)"
,dietPreference,column,"Diet Preference",show,CodeableConcept,,"Diet preferences reported by the patient"
,end-date,"search parameter",end-date,show,date,,"The actual end date of the Encounter"
,episode-of-care,"search parameter",episode-of-care,show,reference,,"Episode(s) of care that this encounter should be recorded against"
,episodeOfCare,column,"Episode Of Care",show,Reference,,"Episode(s) of care that this encounter should be recorded against"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Identifier(s) by which this encounter is known"
,identifier,column,Identifier,show,Identifier,,"Identifier(s) by which this encounter is known"
,length,"search parameter",length,show,quantity,,"Length of encounter in days"
,length,column,Length,show,Duration,,"Actual quantity of time the encounter lasted (less time absent)"
,location,"search parameter",location,show,reference,,"Location the encounter takes place"
,location,column,Location,hide,BackboneElement,,"List of locations where the patient has been"
,location-period,"search parameter",location-period,show,composite,,"Time period during which the patient was present at the location"
,part-of,"search parameter",part-of,show,reference,,"Another Encounter this encounter is part of"
,participant,"search parameter",participant,show,reference,,"Persons involved in the encounter other than the patient"
,participant,column,Participant,hide,BackboneElement,,"List of participants involved in the encounter"
,participant-type,"search parameter",participant-type,show,CodeableConcept,,"Role of participant in encounter"
,partOf,column,"Part Of",show,Reference,,"Another Encounter this encounter is part of"
,patient,"search parameter",patient,show,Patient,,"The patient present at the encounter"
,plannedEndDate,column,"Planned End Date",show,dateTime,,"The planned end date/time (or discharge date) of the encounter"
,plannedStartDate,column,"Planned Start Date",show,dateTime,,"The planned start date/time (or admission date) of the encounter"
,practitioner,"search parameter",practitioner,show,Practitioner,,"Persons involved in the encounter other than the patient"
,priority,column,Priority,show,CodeableConcept,,"Indicates the urgency of the encounter"
,reason,column,Reason,hide,BackboneElement,,"The list of medical reasons that are expected to be addressed during the episode of care"
,reason-code,"search parameter",reason-code,show,CodeableConcept,,"Reference to a concept (coded)"
,reason-reference,"search parameter",reason-reference,show,reference,,"Reference to a resource (resource reference)"
,service-provider,"search parameter",service-provider,show,reference,,"The organization (facility) responsible for this encounter"
,serviceProvider,column,"Service Provider",show,Reference,,"The organization (facility) responsible for this encounter"
,serviceType,column,"Service Type",show,CodeableReference,,"Specific type of service"
,special-arrangement,"search parameter",special-arrangement,show,CodeableConcept,,"Wheelchair, translator, stretcher, etc."
,specialArrangement,column,"Special Arrangement",show,CodeableConcept,,"Wheelchair, translator, stretcher, etc"
,specialCourtesy,column,"Special Courtesy",show,CodeableConcept,,"Special courtesies (VIP, board member)"
,status,"search parameter",status,show,code,,"planned | in-progress | on-hold | completed | cancelled | entered-in-error | unknown"
,status,column,Status,show,code,,"planned | in-progress | on-hold | discharged | completed | cancelled | discontinued | entered-in-error | unknown"
,subject,"search parameter",subject,show,reference,,"The patient or group present at the encounter"
,subject,column,Subject,show,Reference,,"The patient or group related to this encounter"
,subject-status,"search parameter",subject-status,show,CodeableConcept,,"The current status of the subject in relation to the Encounter"
,subjectStatus,column,"Subject Status",show,CodeableConcept,,"The current status of the subject in relation to the Encounter"
,type,"search parameter",type,show,CodeableConcept,,"Specific type of encounter"
,type,column,Type,show,CodeableConcept,,"Specific type of encounter (e.g. e-mail consultation, surgical day-care, ...)"
,virtualService,column,"Virtual Service",hide,VirtualServiceDetail,,"Connection details of a virtual service (e.g. conference call)"
Flag,,,,,,,
,author,"search parameter",author,show,reference,,"Flag creator"
,author,column,Author,show,Reference,,"Flag creator"
,category,"search parameter",category,show,CodeableConcept,,"The category of the flag, such as clinical, administrative, etc."
,category,column,Category,show,CodeableConcept,,"Clinical, administrative, etc"
,code,column,Code,show,CodeableConcept,,"Coded or textual message to display to user"
,date,"search parameter",date,show,date,,"Time period when flag is active"
,encounter,"search parameter",encounter,show,reference,,"Alert relevant during encounter"
,encounter,column,Encounter,show,Reference,,"Alert relevant during encounter"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Business identifier"
,identifier,column,Identifier,show,Identifier,,"Business identifier"
,patient,"search parameter",patient,show,Patient,,"The identity of a subject to list flags for"
,period,column,Period,show,Period,,"Time period when flag is active"
,status,"search parameter",status,show,code,,"active | inactive | entered-in-error"
,status,column,Status,show,code,,"active | inactive | entered-in-error"
,subject,"search parameter",subject,show,reference,,"The identity of a subject to list flags for"
,subject,column,Subject,show,Reference,,"Who/What is flag about?"
Goal,,,,,,,
,achievement-status,"search parameter",achievement-status,show,CodeableConcept,,"in-progress | improving | worsening | no-change | achieved | sustaining | not-achieved | no-progress | not-attainable"
,achievementStatus,column,"Achievement Status",show,CodeableConcept,,"in-progress | improving | worsening | no-change | achieved | sustaining | not-achieved | no-progress | not-attainable"
,addresses,"search parameter",addresses,show,reference,,"Issues addressed by this goal"
,addresses,column,Addresses,show,Reference,,"Issues addressed by this goal"
,category,"search parameter",category,show,CodeableConcept,,"E.g. Treatment, dietary, behavioral, etc."
,category,column,Category,show,CodeableConcept,,"E.g. Treatment, dietary, behavioral, etc"
,continuous,column,Continuous,show,boolean,,"After meeting the goal, ongoing activity is needed to sustain the goal objective"
,description,"search parameter",description,show,CodeableConcept,,"Code or text describing goal"
,description,column,Description,show,CodeableConcept,,"Code or text describing goal"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"External Ids for this goal"
,identifier,column,Identifier,show,Identifier,,"External Ids for this goal"
,lifecycle-status,"search parameter",lifecycle-status,show,code,,"proposed | planned | accepted | active | on-hold | completed | cancelled | entered-in-error | rejected"
,lifecycleStatus,column,"Lifecycle Status",show,code,,"proposed | planned | accepted | active | on-hold | completed | cancelled | entered-in-error | rejected"
,note,column,Note,hide,Annotation,,"Comments about the goal"
,outcome,column,Outcome,show,CodeableReference,,"What result was achieved regarding the goal?"
,patient,"search parameter",patient,show,Patient,,"Who this goal is intended for"
,priority,column,Priority,show,CodeableConcept,,"high-priority | medium-priority | low-priority"
,source,column,Source,show,Reference,,"Who's responsible for creating Goal?"
,start-date,"search parameter",start-date,show,date,,"When goal pursuit begins"
,start[x],column,Start,show,"date,CodeableConcept",,"When goal pursuit begins"
,statusDate,column,"Status Date",show,date,,"When goal status took effect"
,statusReason,column,"Status Reason",show,string,,"Reason for current status"
,subject,"search parameter",subject,show,reference,,"Who this goal is intended for"
,subject,column,Subject,show,Reference,,"Who this goal is intended for"
,target,column,Target,hide,BackboneElement,,"Target outcome for the goal"
,target-date,"search parameter",target-date,show,date,,"Reach goal on or before"
,target-measure,"search parameter",target-measure,show,CodeableConcept,,"The parameter whose value is being tracked"
GuidanceResponse,,,,,,,
,dataRequirement,column,"Data Requirement",hide,DataRequirement,,"Additional required data"
,encounter,column,Encounter,show,Reference,,"Encounter during which the response was returned"
,evaluationMessage,column,"Evaluation Message",show,Reference,,"Messages resulting from the evaluation of the artifact or artifacts"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"The identifier of the guidance response"
,identifier,column,Identifier,show,Identifier,,"Business identifier"
,module[x],column,Module,show,"uri,canonical,CodeableConcept",,"What guidance was requested"
,note,column,Note,hide,Annotation,,"Additional notes about the response"
,occurrenceDateTime,column,"Occurrence Date Time",show,dateTime,,"When the guidance response was processed"
,outputParameters,column,"Output Parameters",show,Reference,,"The output parameters of the evaluation, if any"
,patient,"search parameter",patient,show,Patient,,"The identity of a patient to search for guidance response results"
,performer,column,Performer,show,Reference,,"Device returning the guidance"
,reason,column,Reason,show,CodeableReference,,"Why guidance is needed"
,request,"search parameter",request,show,Identifier,,"The identifier of the request associated with the response"
,requestIdentifier,column,"Request Identifier",show,Identifier,,"The identifier of the request associated with this response, if any"
,result,column,Result,show,Reference,,"Proposed actions, if any"
,status,"search parameter",status,show,code,,"The status of the guidance response"
,status,column,Status,show,code,,"success | data-requested | data-required | in-progress | failure | entered-in-error"
,subject,"search parameter",subject,show,reference,,"The subject that the guidance response is about"
,subject,column,Subject,show,Reference,,"Patient the request was performed for"
Invoice,,,,,,,
,account,"search parameter",account,show,reference,,"Account that is being balanced"
,account,column,Account,show,Reference,,"Account that is being balanced"
,cancelledReason,column,"Cancelled Reason",show,string,,"Reason for cancellation of this Invoice"
,creation,column,Creation,show,dateTime,,"When posted"
,date,"search parameter",date,show,date,,"Invoice date / posting date"
,date,column,Date,show,dateTime,,DEPRICATED
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Business Identifier for item"
,identifier,column,Identifier,show,Identifier,,"Business Identifier for item"
,issuer,"search parameter",issuer,show,reference,,"Issuing Organization of Invoice"
,issuer,column,Issuer,show,Reference,,"Issuing Organization of Invoice"
,lineItem,column,"Line Item",hide,BackboneElement,,"Line items of this Invoice"
,note,column,Note,hide,Annotation,,"Comments made about the invoice"
,participant,"search parameter",participant,show,reference,,"Individual who was involved"
,participant,column,Participant,hide,BackboneElement,,"Participant in creation of this Invoice"
,participant-role,"search parameter",participant-role,show,CodeableConcept,,"Type of involvement in creation of this Invoice"
,patient,"search parameter",patient,show,Patient,,"Recipient(s) of goods and services"
,paymentTerms,column,"Payment Terms",hide,markdown,,"Payment details"
,period[x],column,Period,show,"date,Period",,"Billing date or period"
,recipient,"search parameter",recipient,show,reference,,"Recipient of this invoice"
,recipient,column,Recipient,show,Reference,,"Recipient of this invoice"
,status,"search parameter",status,show,code,,"draft | issued | balanced | cancelled | entered-in-error"
,status,column,Status,show,code,,"draft | issued | balanced | cancelled | entered-in-error"
,subject,"search parameter",subject,show,reference,,"Recipient(s) of goods and services"
,subject,column,Subject,show,Reference,,"Recipient(s) of goods and services"
,totalgross,"search parameter",totalgross,show,quantity,,"Gross total of this Invoice"
,totalGross,column,"Total Gross",show,Money,,"Gross total of this Invoice"
,totalnet,"search parameter",totalnet,show,quantity,,"Net total of this Invoice"
,totalNet,column,"Total Net",show,Money,,"Net total of this Invoice"
,totalPriceComponent,column,"Total Price Component",hide,MonetaryComponent,,"Components of Invoice total"
,type,"search parameter",type,show,CodeableConcept,,"Type of Invoice"
,type,column,Type,show,CodeableConcept,,"Type of Invoice"
List,,,,,,,
,code,"search parameter",code,show,CodeableConcept,,"What the purpose of this list is"
,code,column,Code,show,CodeableConcept,,"What the purpose of this list is"
,date,"search parameter",date,show,date,,"When the list was prepared"
,date,column,Date,show,dateTime,,"When the list was prepared"
,empty-reason,"search parameter",empty-reason,show,CodeableConcept,,"Why list is empty"
,emptyReason,column,"Empty Reason",show,CodeableConcept,,"Why list is empty"
,encounter,"search parameter",encounter,show,reference,,"Context in which list created"
,encounter,column,Encounter,show,Reference,,"Context in which list created"
,entry,column,Entry,hide,BackboneElement,,"Entries in the list"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Business identifier"
,identifier,column,Identifier,show,Identifier,,"Business identifier"
,item,"search parameter",item,show,reference,,"Actual entry"
,mode,column,Mode,show,code,,"working | snapshot | changes"
,note,column,Note,hide,Annotation,,"Comments about the list"
,notes,"search parameter",notes,show,string,,"The annotation  - text content (as markdown)"
,orderedBy,column,"Ordered By",show,CodeableConcept,,"What order the list has"
,patient,"search parameter",patient,show,Patient,,"If all resources have the same subject"
,source,"search parameter",source,show,reference,,"Who and/or what defined the list contents (aka Author)"
,source,column,Source,show,Reference,,"Who and/or what defined the list contents (aka Author)"
,status,"search parameter",status,show,code,,"current | retired | entered-in-error"
,status,column,Status,show,code,,"current | retired | entered-in-error"
,subject,"search parameter",subject,show,reference,,"If all resources have the same subject"
,subject,column,Subject,show,Reference,,"If all resources have the same subject(s)"
,title,"search parameter",title,show,string,,"Descriptive name for the list"
,title,column,Title,show,string,,"Descriptive name for the list"
MeasureReport,,,,,,,
,dataUpdateType,column,"Data Update Type",show,code,,"incremental | snapshot"
,date,"search parameter",date,show,date,,"The date of the measure report"
,date,column,Date,show,dateTime,,"When the measure was calculated"
,evaluated-resource,"search parameter",evaluated-resource,show,reference,,"An evaluated resource referenced by the measure report"
,evaluatedResource,column,"Evaluated Resource",show,Reference,,"What data was used to calculate the measure score"
,group,column,Group,hide,BackboneElement,,"Measure results for each group"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"External identifier of the measure report to be returned"
,identifier,column,Identifier,show,Identifier,,"Additional identifier for the MeasureReport"
,improvementNotation,column,"Improvement Notation",show,CodeableConcept,,"increase | decrease"
,inputParameters,column,"Input Parameters",show,Reference,,"What parameters were provided to the report"
,location,"search parameter",location,show,reference,,"The location to return measure report results for"
,location,column,Location,show,Reference,,"Where the reported data is from"
,measure,"search parameter",measure,show,reference,,"The measure to return measure report results for"
,measure,column,Measure,show,canonical,,"What measure was calculated"
,patient,"search parameter",patient,show,Patient,,"The identity of a patient to search for individual measure report results for"
,period,"search parameter",period,show,date,,"The period of the measure report"
,period,column,Period,show,Period,,"What period the report covers"
,reporter,"search parameter",reporter,show,reference,,"The reporter to return measure report results for"
,reporter,column,Reporter,show,Reference,,"Who is reporting the data"
,reportingVendor,column,"Reporting Vendor",show,Reference,,"What vendor prepared the data"
,scoring,column,Scoring,show,CodeableConcept,,"What scoring method (e.g. proportion, ratio, continuous-variable)"
,status,"search parameter",status,show,code,,"The status of the measure report"
,status,column,Status,show,code,,"complete | pending | error"
,subject,"search parameter",subject,show,reference,,"The identity of a subject to search for individual measure report results for"
,subject,column,Subject,show,Reference,,"What individual(s) the report is for"
,supplementalData,column,"Supplemental Data",show,Reference,,"Additional information collected for the report"
,type,column,Type,show,code,,"individual | subject-list | summary | data-exchange"
MedicationAdministration,,,,,,,
,basedOn,column,"Based On",show,Reference,,"Plan this is fulfilled by this administration"
,category,column,Category,show,CodeableConcept,,"Type of medication administration"
,code,"search parameter",code,show,CodeableConcept,,"Return administrations of this medication code"
,date,"search parameter",date,show,date,,"Date administration happened (or did not happen)"
,device,"search parameter",device,show,reference,,"Return administrations with this administration device identity"
,device,column,Device,show,CodeableReference,,"Device used to administer"
,dosage,column,Dosage,hide,BackboneElement,,"Details of how medication was taken"
,encounter,"search parameter",encounter,show,reference,,"Return administrations that share this encounter"
,encounter,column,Encounter,show,Reference,,"Encounter administered as part of"
,eventHistory,column,"Event History",show,Reference,,"A list of events of interest in the lifecycle"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Return administrations with this external identifier"
,identifier,column,Identifier,show,Identifier,,"External identifier"
,isSubPotent,column,"Is Sub Potent",show,boolean,,"Full dose was not administered"
,medication,"search parameter",medication,show,reference,,"Return administrations of this medication reference"
,medication,column,Medication,show,CodeableReference,,"What was administered"
,note,column,Note,hide,Annotation,,"Information about the administration"
,occurence[x],column,Occurence,show,"dateTime,Period,Timing",,"Specific date/time or interval of time during which the administration took place (or did not take place)"
,partOf,column,"Part Of",show,Reference,,"Part of referenced event"
,patient,"search parameter",patient,show,Patient,,"The identity of a patient to list administrations  for"
,performer,"search parameter",performer,show,reference,,"The identity of the individual who administered the medication"
,performer,column,Performer,hide,BackboneElement,,"Who or what performed the medication administration and what type of performance they did"
,performer-device-code,"search parameter",performer-device-code,show,CodeableConcept,,"The identity of the individual who administered the medication"
,reason,column,Reason,show,CodeableReference,,"Concept, condition or observation that supports why the medication was administered"
,reason-given,"search parameter",reason-given,show,reference,,"Reference to a resource (by instance)"
,reason-given-code,"search parameter",reason-given-code,show,CodeableConcept,,"Reasons for administering the medication"
,reason-not-given,"search parameter",reason-not-given,show,CodeableConcept,,"Reasons for not administering the medication"
,recorded,column,Recorded,show,dateTime,,"When the MedicationAdministration was first captured in the subject's record"
,request,"search parameter",request,show,reference,,"The identity of a request to list administrations from"
,request,column,Request,show,Reference,,"Request administration performed against"
,status,"search parameter",status,show,code,,"MedicationAdministration event status (for example one of active/paused/completed/nullified)"
,status,column,Status,show,code,,"in-progress | not-done | on-hold | completed | entered-in-error | stopped | unknown"
,statusReason,column,"Status Reason",show,CodeableConcept,,"Reason administration not performed"
,subject,"search parameter",subject,show,reference,,"The identity of the individual or group to list administrations for"
,subject,column,Subject,show,Reference,,"Who received medication"
,subPotentReason,column,"Sub Potent Reason",show,CodeableConcept,,"Reason full dose was not administered"
,supportingInformation,column,"Supporting Information",show,Reference,,"Additional information to support administration"
MedicationDispense,,,,,,,
,authorizingPrescription,column,"Authorizing Prescription",show,Reference,,"Medication order that authorizes the dispense"
,basedOn,column,"Based On",show,Reference,,"Plan that is fulfilled by this dispense"
,category,column,Category,show,CodeableConcept,,"Type of medication dispense"
,code,"search parameter",code,show,CodeableConcept,,"Returns dispenses of this medicine code"
,daysSupply,column,"Days Supply",show,Quantity,,"Amount of medication expressed as a timing amount"
,destination,"search parameter",destination,show,reference,,"Returns dispenses that should be sent to a specific destination"
,destination,column,Destination,show,Reference,,"Where the medication was/will be sent"
,dosageInstruction,column,"Dosage Instruction",hide,Dosage,,"How the medication is to be used by the patient or administered by the caregiver"
,encounter,"search parameter",encounter,show,reference,,"Returns dispenses with a specific encounter"
,encounter,column,Encounter,show,Reference,,"Encounter associated with event"
,eventHistory,column,"Event History",show,Reference,,"A list of relevant lifecycle events"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Returns dispenses with this external identifier"
,identifier,column,Identifier,show,Identifier,,"External identifier"
,location,"search parameter",location,show,reference,,"Returns dispense for a given location"
,location,column,Location,show,Reference,,"Where the dispense occurred"
,medication,"search parameter",medication,show,reference,,"Returns dispenses of this medicine resource"
,medication,column,Medication,show,CodeableReference,,"What medication was supplied"
,note,column,Note,hide,Annotation,,"Information about the dispense"
,notPerformedReason,column,"Not Performed Reason",show,CodeableReference,,"Why a dispense was not performed"
,partOf,column,"Part Of",show,Reference,,"Event that dispense is part of"
,patient,"search parameter",patient,show,Patient,,"The identity of a patient to list dispenses  for"
,performer,"search parameter",performer,show,reference,,"Returns dispenses performed by a specific individual"
,performer,column,Performer,hide,BackboneElement,,"Who performed event"
,prescription,"search parameter",prescription,show,reference,,"The identity of a prescription to list dispenses from"
,quantity,column,Quantity,show,Quantity,,"Amount dispensed"
,receiver,"search parameter",receiver,show,reference,,"The identity of a receiver to list dispenses for"
,receiver,column,Receiver,show,Reference,,"Who collected the medication or where the medication was delivered"
,recorded,"search parameter",recorded,show,date,,"Returns dispenses where dispensing activity began on this date"
,recorded,column,Recorded,show,dateTime,,"When the recording of the dispense started"
,renderedDosageInstruction,column,"Rendered Dosage Instruction",hide,markdown,,"Full representation of the dosage instructions"
,responsibleparty,"search parameter",responsibleparty,show,reference,,"Returns dispenses with the specified responsible party"
,status,"search parameter",status,show,code,,"Returns dispenses with a specified dispense status"
,status,column,Status,show,code,,"preparation | in-progress | cancelled | on-hold | completed | entered-in-error | stopped | declined | unknown"
,statusChanged,column,"Status Changed",show,dateTime,,"When the status changed"
,subject,"search parameter",subject,show,reference,,"The identity of a patient for whom to list dispenses"
,subject,column,Subject,show,Reference,,"Who the dispense is for"
,substitution,column,Substitution,hide,BackboneElement,,"Whether a substitution was performed on the dispense"
,supportingInformation,column,"Supporting Information",show,Reference,,"Information that supports the dispensing of the medication"
,type,"search parameter",type,show,CodeableConcept,,"Returns dispenses of a specific type"
,type,column,Type,show,CodeableConcept,,"Trial fill, partial fill, emergency fill, etc"
,whenhandedover,"search parameter",whenhandedover,show,date,,"Returns dispenses handed over on this date"
,whenHandedOver,column,"When Handed Over",show,dateTime,,"When product was given out"
,whenprepared,"search parameter",whenprepared,show,date,,"Returns dispenses prepared on this date"
,whenPrepared,column,"When Prepared",show,dateTime,,"When product was packaged and reviewed"
MedicationRequest,,,,,,,
,authoredon,"search parameter",authoredon,show,date,,"Return prescriptions written on this date"
,authoredOn,column,"Authored On",show,dateTime,,"When request was initially authored"
,basedOn,column,"Based On",show,Reference,,"A plan or request that is fulfilled in whole or in part by this medication request"
,category,"search parameter",category,show,CodeableConcept,,"Returns prescriptions with different categories"
,category,column,Category,show,CodeableConcept,,"Grouping or category of medication request"
,code,"search parameter",code,show,CodeableConcept,,"Return prescriptions of this medication code"
,combo-date,"search parameter",combo-date,show,date,,"Returns medication request to be administered on a specific date or within a date range"
,courseOfTherapyType,column,"Course Of Therapy Type",show,CodeableConcept,,"Overall pattern of medication administration"
,device,column,Device,show,CodeableReference,,"Intended type of device for the administration"
,dispenseRequest,column,"Dispense Request",hide,BackboneElement,,"Medication supply authorization"
,doNotPerform,column,"Do Not Perform",show,boolean,,"True if patient is to stop taking or not to start taking the medication"
,dosageInstruction,column,"Dosage Instruction",hide,Dosage,,"Specific instructions for how the medication should be taken"
,effectiveDosePeriod,column,"Effective Dose Period",show,Period,,"Period over which the medication is to be taken"
,encounter,"search parameter",encounter,show,reference,,"Return prescriptions with this encounter identifier"
,encounter,column,Encounter,show,Reference,,"Encounter created as part of encounter/admission/stay"
,eventHistory,column,"Event History",show,Reference,,"A list of events of interest in the lifecycle"
,group-identifier,"search parameter",group-identifier,show,Identifier,,"Composite request this is part of"
,groupIdentifier,column,"Group Identifier",show,Identifier,,"Composite request this is part of"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Return prescriptions with this external identifier"
,identifier,column,Identifier,show,Identifier,,"External ids for this request"
,informationSource,column,"Information Source",show,Reference,,"The person or organization who provided the information about this request, if the source is someone other than the requestor"
,insurance,column,Insurance,show,Reference,,"Associated insurance coverage"
,intended-dispenser,"search parameter",intended-dispenser,show,reference,,"Returns prescriptions intended to be dispensed by this Organization"
,intended-performer,"search parameter",intended-performer,show,reference,,"Returns the intended performer of the administration of the medication request"
,intended-performertype,"search parameter",intended-performertype,show,CodeableConcept,,"Returns requests for a specific type of performer"
,intent,"search parameter",intent,show,code,,"Returns prescriptions with different intents"
,intent,column,Intent,show,code,,"proposal | plan | order | original-order | reflex-order | filler-order | instance-order | option"
,medication,"search parameter",medication,show,reference,,"Return prescriptions for this medication reference"
,medication,column,Medication,show,CodeableReference,,"Medication to be taken"
,note,column,Note,hide,Annotation,,"Information about the prescription"
